Mode,Date,Time,RTT,CPU,RAM,Latency,LossRate,Throughput,SuccessRate
Normal,2025-05-13,14:31:04,1.9966154098510744,100.0,80.8,0.9983077049255372,0.0,50.08475818958991,100.0
Normal,2025-05-13,14:31:05,2.262853145599365,77.6,80.5,1.1314265727996826,0.0,44.1919972555324,100.0
Normal,2025-05-13,14:31:05,1.5626599788665771,86.4,80.3,0.7813299894332886,0.0,63.99344793646769,100.0
DDoS,2025-05-13,14:31:07,1.977620840072632,89.8,80.7,0.988810420036316,100.0,5.056581017639727,0.0
DDoS,2025-05-13,14:31:07,1.9825873374938965,88.2,80.7,0.9912936687469482,100.0,5.043913985973789,0.0
Normal,2025-05-13,14:31:08,1.837124586105347,77.2,80.2,0.9185622930526732,0.0,54.432889721429966,100.0
DDoS,2025-05-13,14:31:08,2.5340590476989746,80.4,80.3,1.2670295238494873,100.0,3.946237957272698,0.0
DDoS,2025-05-13,14:31:09,2.014296770095825,64.9,79.7,1.0071483850479126,100.0,4.964511758376237,0.0
Normal,2025-05-13,14:31:09,1.963062047958374,64.9,79.8,0.981531023979187,0.0,50.940824873061,100.0
Normal,2025-05-13,14:31:11,2.316671371459961,100.0,80.2,1.1583356857299805,0.0,43.16537996365891,100.0
DDoS,2025-05-13,14:31:11,2.5603606700897217,100.0,80.2,1.2801803350448608,100.0,3.905699738642515,0.0
Normal,2025-05-13,14:31:11,1.749764919281006,96.4,80.9,0.8748824596405029,0.0,57.15053427925101,100.0
Normal,2025-05-13,14:31:12,2.218653440475464,53.6,80.8,1.109326720237732,0.0,45.07238407570752,100.0
DDoS,2025-05-13,14:31:13,2.0205585956573486,68.8,80.2,1.0102792978286743,100.0,4.94912645517548,0.0
DDoS,2025-05-13,14:31:13,2.0114905834198,69.6,80.2,1.0057452917099,100.0,4.971437640537536,0.0
DDoS,2025-05-13,14:31:15,2.497133255004883,78.9,80.3,1.2485666275024414,100.0,4.004592057695554,0.0
Normal,2025-05-13,14:31:15,2.444586038589477,78.9,80.4,1.2222930192947388,0.0,40.90672139226479,100.0
Normal,2025-05-13,14:31:16,2.5099456310272217,43.9,80.2,1.2549728155136108,0.0,39.84150045476242,100.0
DDoS,2025-05-13,14:31:16,2.564800262451172,43.1,80.2,1.282400131225586,100.0,3.898939089488018,0.0
DDoS,2025-05-13,14:31:17,1.99983549118042,61.2,80.1,0.99991774559021,100.0,5.0004113058806725,0.0
Normal,2025-05-13,14:31:18,2.561065435409546,49.2,80.5,1.280532717704773,0.0,39.04624950904808,100.0
Normal,2025-05-13,14:31:18,3.000029325485229,48.0,80.6,1.5000146627426147,0.0,33.33300749779366,100.0
Normal,2025-05-13,14:31:20,3.8261351585388175,98.0,80.8,1.9130675792694087,0.0,26.136034367951996,100.0
DDoS,2025-05-13,14:31:20,2.818652868270874,100.0,80.9,1.409326434135437,100.0,3.5477940943237125,0.0
DDoS,2025-05-13,14:31:20,2.819183349609375,100.0,80.9,1.4095916748046875,100.0,3.547126511436582,0.0
Normal,2025-05-13,14:31:22,2.719014883041382,75.0,80.4,1.359507441520691,0.0,36.77802597687291,100.0
DDoS,2025-05-13,14:31:22,3.12212347984314,42.9,80.0,1.5610617399215698,100.0,3.202948270483657,0.0
DDoS,2025-05-13,14:31:23,2.7177834510803223,50.9,80.9,1.3588917255401611,100.0,3.679469015835308,0.0
Normal,2025-05-13,14:31:23,3.1173784732818604,77.1,80.3,1.5586892366409302,0.0,32.078235240626306,100.0
DDoS,2025-05-13,14:31:24,3.1039953231811523,64.6,80.6,1.5519976615905762,100.0,3.221654338625558,0.0
Normal,2025-05-13,14:31:25,2.9305121898651123,58.3,80.4,1.4652560949325562,0.0,34.123727703928395,100.0
Normal,2025-05-13,14:31:26,3.4529874324798584,64.6,80.2,1.7264937162399292,0.0,28.96042975985645,100.0
Normal,2025-05-13,14:31:28,3.5565707683563232,50.9,79.1,1.7782853841781616,0.0,28.11697180039952,100.0
DDoS,2025-05-13,14:31:28,3.827994108200073,51.8,79.4,1.9139970541000368,100.0,2.612334219266082,0.0
DDoS,2025-05-13,14:31:28,3.846522092819214,56.1,79.4,1.923261046409607,100.0,2.599751089085971,0.0
Normal,2025-05-13,14:31:29,3.146051406860352,77.2,80.2,1.5730257034301758,0.0,31.785876029214812,100.0
DDoS,2025-05-13,14:31:30,3.840632915496826,100.0,81.6,1.920316457748413,100.0,2.603737514108764,0.0
Normal,2025-05-13,14:31:30,2.6253411769866943,100.0,81.5,1.3126705884933472,0.0,38.09028741733967,100.0
DDoS,2025-05-13,14:31:30,3.410784244537353,100.0,81.7,1.7053921222686768,100.0,2.9318770356160195,0.0
Normal,2025-05-13,14:31:32,2.326524019241333,89.3,81.8,1.1632620096206665,0.0,42.98257794587887,100.0
Normal,2025-05-13,14:31:33,2.88301944732666,60.7,81.2,1.44150972366333,0.0,34.685856903506874,100.0
DDoS,2025-05-13,14:31:33,4.354575872421265,58.0,81.1,2.1772879362106323,100.0,2.296434898133885,0.0
DDoS,2025-05-13,14:31:35,3.086688041687012,62.5,82.3,1.543344020843506,100.0,3.2397183858380965,0.0
Normal,2025-05-13,14:31:35,3.412480354309082,77.1,82.4,1.706240177154541,0.0,29.304198007682537,100.0
DDoS,2025-05-13,14:31:35,3.304396629333496,76.8,82.5,1.652198314666748,100.0,3.026271093254632,0.0
Normal,2025-05-13,14:31:36,3.0572597980499268,91.8,81.6,1.5286298990249634,0.0,32.70902919790625,100.0
DDoS,2025-05-13,14:31:39,4.416083097457886,39.6,81.0,2.208041548728943,100.0,2.2644501426516386,0.0
DDoS,2025-05-13,14:31:39,4.868624210357666,63.6,81.5,2.434312105178833,100.0,2.0539683425813973,0.0
Normal,2025-05-13,14:31:39,5.101978302001953,53.6,81.6,2.550989151000977,0.0,19.600240157971907,100.0
Normal,2025-05-13,14:31:39,3.668978214263916,43.8,81.4,1.834489107131958,0.0,27.2555447757169,100.0
DDoS,2025-05-13,14:31:41,4.339365005493164,89.3,81.3,2.169682502746582,100.0,2.3044846394209952,0.0
Normal,2025-05-13,14:31:41,4.28338360786438,89.3,81.3,2.14169180393219,0.0,23.34602948388698,100.0
DDoS,2025-05-13,14:31:41,2.220607042312622,72.0,80.9,1.110303521156311,100.0,4.503273118320669,0.0
Normal,2025-05-13,14:31:43,3.3569180965423584,100.0,80.9,1.6784590482711792,0.0,29.78922843038693,100.0
Normal,2025-05-13,14:31:44,3.733129978179932,55.4,81.1,1.8665649890899656,0.0,26.78717338654104,100.0
DDoS,2025-05-13,14:31:44,4.698603630065918,49.0,81.1,2.349301815032959,100.0,2.128291889958742,0.0
DDoS,2025-05-13,14:31:46,2.950278282165528,57.7,81.1,1.4751391410827637,100.0,3.389510765967447,0.0
Normal,2025-05-13,14:31:46,2.8004238605499268,64.6,81.1,1.4002119302749634,0.0,35.708880148008284,100.0
Normal,2025-05-13,14:31:48,3.9914844036102295,74.5,80.5,1.9957422018051147,0.0,25.053336024450378,100.0
DDoS,2025-05-13,14:31:48,4.067049741744995,67.3,80.6,2.0335248708724976,100.0,2.4587847788921886,0.0
DDoS,2025-05-13,14:31:49,3.845205068588257,53.4,81.3,1.9226025342941284,100.0,2.6006415318888148,0.0
DDoS,2025-05-13,14:31:51,5.340862512588501,85.7,81.5,2.6704312562942505,100.0,1.8723567544436568,0.0
Normal,2025-05-13,14:31:51,5.84608793258667,72.2,81.0,2.923043966293335,0.0,17.105456016593617,100.0
Normal,2025-05-13,14:31:51,4.210041761398315,66.7,81.0,2.1050208806991577,0.0,23.75273350418885,100.0
Normal,2025-05-13,14:31:53,4.508979320526123,96.1,80.8,2.254489660263061,0.0,22.17796820330763,100.0
DDoS,2025-05-13,14:31:54,5.9391961097717285,39.0,81.0,2.9695980548858643,100.0,1.6837295511335368,0.0
DDoS,2025-05-13,14:31:55,5.075897216796875,97.9,81.4,2.537948608398437,100.0,1.9700950537194803,0.0
Normal,2025-05-13,14:31:55,4.176598310470581,98.2,81.4,2.0882991552352905,0.0,23.942929763990858,100.0
DDoS,2025-05-13,14:31:56,4.523160457611084,87.8,80.9,2.261580228805542,100.0,2.21084352273488,0.0
Normal,2025-05-13,14:31:57,5.106875896453857,92.0,81.0,2.5534379482269287,0.0,19.581443142066284,100.0
DDoS,2025-05-13,14:31:58,4.529908418655396,100.0,80.8,2.2649542093276978,100.0,2.2075501479935618,0.0
DDoS,2025-05-13,14:31:59,4.236781358718872,45.1,80.8,2.118390679359436,100.0,2.360282288209421,0.0
Normal,2025-05-13,14:32:01,5.190282821655273,74.1,80.7,2.5951414108276367,0.0,19.26677282069732,100.0
Normal,2025-05-13,14:32:02,4.569802045822144,39.3,80.3,2.284901022911072,0.0,21.882785949431472,100.0
Normal,2025-05-13,14:32:02,6.148920774459839,38.8,80.5,3.0744603872299194,0.0,16.263016498010522,100.0
DDoS,2025-05-13,14:32:03,4.843509435653687,64.9,80.8,2.4217547178268437,100.0,2.0646186681063803,0.0
DDoS,2025-05-13,14:32:04,5.054379463195801,64.3,80.8,2.5271897315979004,100.0,1.978482239573909,0.0
DDoS,2025-05-13,14:32:05,4.673020601272583,52.1,80.2,2.3365103006362915,100.0,2.139943486933643,0.0
Normal,2025-05-13,14:32:06,5.034468173980713,73.7,80.5,2.5172340869903564,0.0,19.86307124093523,100.0
Normal,2025-05-13,14:32:06,7.1193249225616455,73.5,80.5,3.5596624612808228,0.0,14.046275607269012,100.0
DDoS,2025-05-13,14:32:08,6.282738924026489,33.3,80.6,3.1413694620132446,100.0,1.5916625091260657,0.0
DDoS,2025-05-13,14:32:09,5.4207024574279785,76.8,80.4,2.7103512287139893,100.0,1.84477935812489,0.0
Normal,2025-05-13,14:32:09,4.193861484527588,73.7,80.5,2.096930742263794,0.0,23.844373584804835,100.0
Normal,2025-05-13,14:32:11,4.995070457458496,74.0,80.2,2.497535228729248,0.0,20.019737629663037,100.0
Normal,2025-05-13,14:32:12,6.16337513923645,89.3,80.3,3.081687569618225,0.0,16.22487642580661,100.0
DDoS,2025-05-13,14:32:12,3.890062093734741,90.0,80.3,1.9450310468673704,100.0,2.570653053612128,0.0
DDoS,2025-05-13,14:32:13,5.439896583557129,46.9,80.7,2.7199482917785645,100.0,1.838270240325237,0.0
DDoS,2025-05-13,14:32:15,5.184888124465942,60.4,81.1,2.592444062232971,100.0,1.9286819233018704,0.0
Normal,2025-05-13,14:32:16,5.543724536895752,75.9,80.7,2.771862268447876,0.0,18.038414306926533,100.0
Normal,2025-05-13,14:32:16,5.55989670753479,76.0,80.6,2.779948353767395,0.0,17.985945649759945,100.0
DDoS,2025-05-13,14:32:17,4.348219633102417,36.7,79.9,2.1741098165512085,100.0,2.2997918329311915,0.0
DDoS,2025-05-13,14:32:18,5.290762901306152,58.2,79.7,2.645381450653076,100.0,1.8900865879911684,0.0
Normal,2025-05-13,14:32:19,5.98923134803772,93.9,80.4,2.99461567401886,0.0,16.696633372287994,100.0
Normal,2025-05-13,14:32:20,5.009769678115845,71.4,80.2,2.5048848390579224,0.0,19.96099749591874,100.0
Normal,2025-05-13,14:32:21,4.844425916671753,80.0,80.2,2.4222129583358765,0.0,20.642280782095767,100.0
DDoS,2025-05-13,14:32:22,5.484767198562622,92.9,80.2,2.742383599281311,100.0,1.8232314404557903,0.0
DDoS,2025-05-13,14:32:23,6.2573957443237305,70.8,80.6,3.128697872161865,100.0,1.5981089271956783,0.0
DDoS,2025-05-13,14:32:24,5.5383288860321045,100.0,80.4,2.769164443016052,100.0,1.805598801692766,0.0
Normal,2025-05-13,14:32:25,5.199642181396484,50.0,80.2,2.599821090698242,0.0,19.23209261548507,100.0
Normal,2025-05-13,14:32:26,5.825262546539307,71.4,80.0,2.9126312732696533,0.0,17.166608234577918,100.0
DDoS,2025-05-13,14:32:27,6.1834938526153564,49.0,79.9,3.0917469263076782,100.0,1.6172086911302457,0.0
Normal,2025-05-13,14:32:29,5.507481336593628,87.7,80.3,2.753740668296814,0.0,18.157120086011933,100.0
DDoS,2025-05-13,14:32:29,6.448040723800659,83.7,80.3,3.2240203619003296,100.0,1.5508586915539384,0.0
Normal,2025-05-13,14:32:30,5.601824045181274,100.0,80.5,2.800912022590637,0.0,17.851328280476903,100.0
DDoS,2025-05-13,14:32:31,5.494269609451294,75.4,80.2,2.747134804725647,100.0,1.8200781379198987,0.0
Normal,2025-05-13,14:32:32,6.51215410232544,39.1,79.7,3.25607705116272,0.0,15.355901968642108,100.0
DDoS,2025-05-13,14:32:33,5.784260988235474,98.0,80.8,2.892130494117737,100.0,1.728829321557042,0.0
DDoS,2025-05-13,14:32:34,5.65962028503418,32.0,79.7,2.82981014251709,100.0,1.766902989312402,0.0
Normal,2025-05-13,14:32:35,5.324838161468506,84.2,80.5,2.662419080734253,0.0,18.779913486125857,100.0
Normal,2025-05-13,14:32:36,5.988807439804077,91.1,80.5,2.9944037199020386,0.0,16.697815216992765,100.0
DDoS,2025-05-13,14:32:37,5.856285333633423,41.5,79.9,2.9281426668167114,100.0,1.7075670720087142,0.0
DDoS,2025-05-13,14:32:40,6.3151397705078125,42.3,79.0,3.1575698852539062,100.0,1.5834962270670188,0.0
Normal,2025-05-13,14:32:40,6.724563121795654,36.7,79.6,3.362281560897827,0.0,14.870854535647082,100.0
Normal,2025-05-13,14:32:40,6.0659027099609375,71.4,79.3,3.0329513549804688,0.0,16.485592463556667,100.0
Normal,2025-05-13,14:32:42,6.370443105697632,84.5,80.0,3.185221552848816,0.0,15.69749518845266,100.0
DDoS,2025-05-13,14:32:43,6.956336736679077,75.0,80.1,3.4781683683395386,100.0,1.4375382300388686,0.0
DDoS,2025-05-13,14:32:44,6.342162847518921,100.0,80.7,3.1710814237594604,100.0,1.5767491690807087,0.0
DDoS,2025-05-13,14:32:45,6.489742040634155,73.5,80.8,3.2448710203170776,100.0,1.5408932955096062,0.0
Normal,2025-05-13,14:32:45,6.280388355255127,48.2,81.6,3.1401941776275635,0.0,15.922582226356242,100.0
Normal,2025-05-13,14:32:48,7.38388991355896,45.3,80.3,3.69194495677948,0.0,13.542997142518477,100.0
DDoS,2025-05-13,14:32:48,6.510369300842285,42.9,80.3,3.2551846504211426,100.0,1.536011175081303,0.0
DDoS,2025-05-13,14:32:49,5.67393159866333,81.2,80.8,2.836965799331665,100.0,1.762446343617503,0.0
Normal,2025-05-13,14:32:50,5.64617919921875,59.2,80.2,2.823089599609375,0.0,17.711092133568272,100.0
Normal,2025-05-13,14:32:51,6.777912378311157,97.9,81.0,3.3889561891555786,0.0,14.753805363432104,100.0
DDoS,2025-05-13,14:32:53,6.460381269454956,62.5,80.5,3.230190634727478,100.0,1.5478962592007626,0.0
Normal,2025-05-13,14:32:53,6.675516605377197,47.4,80.3,3.337758302688598,0.0,14.980114036335252,100.0
DDoS,2025-05-13,14:32:55,6.621389865875244,62.5,80.1,3.310694932937622,100.0,1.51025694039512,0.0
DDoS,2025-05-13,14:32:56,7.0070672035217285,64.6,80.9,3.5035336017608643,100.0,1.427130596802901,0.0
Normal,2025-05-13,14:32:57,7.210996389389038,56.0,80.6,3.605498194694519,0.0,13.867709065442014,100.0
DDoS,2025-05-13,14:32:59,7.238046169281006,40.6,79.7,3.619023084640503,100.0,1.3815883134928046,0.0
Normal,2025-05-13,14:33:00,7.385343551635742,62.1,80.3,3.692671775817871,0.0,13.540331509405748,100.0
DDoS,2025-05-13,14:33:01,7.033365488052368,100.0,81.0,3.516682744026184,100.0,1.421794447762892,0.0
Normal,2025-05-13,14:33:02,6.7479469776153564,79.2,80.4,3.3739734888076782,0.0,14.819322133342965,100.0
Normal,2025-05-13,14:33:03,8.787453413009644,85.5,80.6,4.393726706504822,0.0,11.379861183895674,100.0
DDoS,2025-05-13,14:33:05,7.3287835121154785,71.4,80.2,3.6643917560577393,100.0,1.3644829300072292,0.0
DDoS,2025-05-13,14:33:06,7.65320348739624,73.2,79.5,3.82660174369812,100.0,1.3066423774656726,0.0
Normal,2025-05-13,14:33:07,8.950999975204468,80.4,79.6,4.475499987602234,0.0,11.171936127473366,100.0
DDoS,2025-05-13,14:33:09,8.564442873001099,58.5,80.4,4.282221436500549,100.0,1.1676182733992435,0.0
Normal,2025-05-13,14:33:09,7.648717880249023,51.7,80.2,3.824358940124512,0.0,13.074086607145752,100.0
DDoS,2025-05-13,14:33:12,8.151574611663818,36.2,79.9,4.075787305831909,100.0,1.2267568508409812,0.0
Normal,2025-05-13,14:33:12,8.3681640625,89.8,80.7,4.18408203125,0.0,11.950052514879216,100.0
DDoS,2025-05-13,14:33:12,7.7030189037323,84.2,80.5,3.85150945186615,100.0,1.2981923223834693,0.0
Normal,2025-05-13,14:33:14,8.004881381988525,75.4,80.5,4.002440690994263,0.0,12.492377491689776,100.0
Normal,2025-05-13,14:33:15,7.724444150924683,45.6,80.6,3.862222075462341,0.0,12.945915336578508,100.0
DDoS,2025-05-13,14:33:16,7.255127191543579,91.8,80.4,3.6275635957717896,100.0,1.3783355875077954,0.0
DDoS,2025-05-13,14:33:18,7.633148193359375,97.9,81.3,3.816574096679688,100.0,1.310075442882102,0.0
Normal,2025-05-13,14:33:18,7.45370626449585,98.2,81.3,3.726853132247925,0.0,13.416144459076529,100.0
DDoS,2025-05-13,14:33:21,7.679830312728882,32.1,80.6,3.839915156364441,100.0,1.3021121031053993,0.0
Normal,2025-05-13,14:33:21,7.851032733917236,72.0,80.3,3.925516366958618,0.0,12.737177819675892,100.0
Normal,2025-05-13,14:33:23,6.819029092788696,44.7,81.9,3.409514546394348,0.0,14.664844311304178,100.0
DDoS,2025-05-13,14:33:24,7.516076564788818,46.0,82.7,3.758038282394409,100.0,1.3304813906297632,0.0
DDoS,2025-05-13,14:33:25,9.045937061309814,85.2,81.4,4.522968530654907,100.0,1.1054686686657138,0.0
Normal,2025-05-13,14:33:26,7.623405933380127,92.9,82.9,3.811702966690064,0.0,13.117496414842124,100.0
Normal,2025-05-13,14:33:27,7.933380365371704,60.4,81.4,3.966690182685852,0.0,12.604967289415308,100.0
DDoS,2025-05-13,14:33:28,7.80841588973999,100.0,81.0,3.904207944869995,100.0,1.280669490612005,0.0
DDoS,2025-05-13,14:33:31,8.463833808898926,81.6,81.4,4.231916904449463,100.0,1.1814976789225162,0.0
Normal,2025-05-13,14:33:31,8.428451299667358,78.9,81.1,4.214225649833679,0.0,11.864575880499736,100.0
DDoS,2025-05-13,14:33:32,7.3759214878082275,45.8,81.3,3.6879607439041138,100.0,1.355762804217636,0.0
Normal,2025-05-13,14:33:33,7.956350088119507,67.9,82.0,3.9781750440597534,0.0,12.568577160690918,100.0
Normal,2025-05-13,14:33:34,6.986042022705078,93.8,80.8,3.493021011352539,0.0,14.314256867478564,100.0
DDoS,2025-05-13,14:33:36,7.354392051696777,95.8,82.4,3.6771960258483887,100.0,1.3597316990590458,0.0
DDoS,2025-05-13,14:33:38,8.599467992782593,90.0,82.1,4.299733996391296,100.0,1.1628626338737296,0.0
Normal,2025-05-13,14:33:38,7.919396877288818,85.4,81.2,3.959698438644409,0.0,12.627224212841154,100.0
Normal,2025-05-13,14:33:40,8.7738516330719,29.2,80.5,4.38692581653595,0.0,11.397502964725655,100.0
DDoS,2025-05-13,14:33:41,8.324769496917725,67.9,80.9,4.162384748458862,100.0,1.2012344610505474,0.0
DDoS,2025-05-13,14:33:43,8.187805414199829,39.6,80.8,4.0939027070999146,100.0,1.221328487198455,0.0
Normal,2025-05-13,14:33:43,8.432355880737305,85.4,80.6,4.216177940368652,0.0,11.859082018637032,100.0
DDoS,2025-05-13,14:33:45,8.68541693687439,70.6,81.5,4.342708468437195,100.0,1.1513552052457583,0.0
Normal,2025-05-13,14:33:46,8.557638883590698,85.7,80.8,4.278819441795349,0.0,11.68546620864668,100.0
Normal,2025-05-13,14:33:48,9.12636399269104,72.9,81.7,4.56318199634552,0.0,10.957266232213204,100.0
DDoS,2025-05-13,14:33:49,8.700570344924927,91.8,83.1,4.350285172462463,100.0,1.1493499395511508,0.0
Normal,2025-05-13,14:33:50,7.4541566371917725,73.5,82.4,3.7270783185958862,0.0,13.415333869033548,100.0
DDoS,2025-05-13,14:33:50,8.275941371917725,95.8,82.5,4.137970685958862,100.0,1.208321754662548,0.0
Normal,2025-05-13,14:33:51,6.36931300163269,86.0,83.6,3.184656500816345,0.0,15.700280387282946,100.0
DDoS,2025-05-13,14:33:51,6.455653190612793,100.0,85.3,3.2278265953063965,100.0,1.5490299284572884,0.0
Normal,2025-05-13,14:33:52,4.430205583572388,90.7,87.1,2.215102791786194,0.0,22.57231591482103,100.0
DDoS,2025-05-13,14:33:53,5.53946590423584,93.0,84.7,2.76973295211792,100.0,1.8052281885792167,0.0
DDoS,2025-05-13,14:33:54,4.819636583328247,79.6,85.7,2.4098182916641235,100.0,2.074845235134804,0.0
Normal,2025-05-13,14:33:55,4.619927167892456,75.0,85.3,2.309963583946228,0.0,21.64536287389538,100.0
DDoS,2025-05-13,14:33:56,3.6822433471679688,100.0,83.7,1.8411216735839844,100.0,2.715735777672339,0.0
Normal,2025-05-13,14:33:57,4.686591625213623,61.2,84.0,2.3432958126068115,0.0,21.337468249208044,100.0
Normal,2025-05-13,14:33:58,4.118000030517578,92.2,85.3,2.059000015258789,0.0,24.28363265151101,100.0
Normal,2025-05-13,14:33:59,3.820784091949463,71.4,84.7,1.9103920459747317,0.0,26.172638284038037,100.0
DDoS,2025-05-13,14:34:00,4.309651136398315,78.4,84.2,2.1548255681991577,100.0,2.3203734324438274,0.0
DDoS,2025-05-13,14:34:00,6.191325426101685,78.9,83.9,3.0956627130508423,100.0,1.6151630405085031,0.0
Normal,2025-05-13,14:34:01,4.821319103240967,100.0,85.0,2.4106595516204834,0.0,20.74121165985019,100.0
DDoS,2025-05-13,14:34:03,4.746083736419678,100.0,87.1,2.373041868209839,100.0,2.107000330243592,0.0
DDoS,2025-05-13,14:34:04,7.078518867492676,91.7,86.5,3.539259433746338,100.0,1.4127249198873943,0.0
Normal,2025-05-13,14:34:05,5.9279866218566895,88.0,86.6,2.9639933109283447,0.0,16.86913388625011,100.0
Normal,2025-05-13,14:34:06,4.899244070053101,96.4,86.2,2.4496220350265503,0.0,20.41131214736892,100.0
DDoS,2025-05-13,14:34:07,5.961435079574585,100.0,85.5,2.9807175397872925,100.0,1.677448444295331,0.0
Normal,2025-05-13,14:34:08,5.134896993637085,98.1,86.6,2.5674484968185425,0.0,19.474587343020737,100.0
Normal,2025-05-13,14:34:09,5.490070343017578,98.2,83.7,2.745035171508789,0.0,18.2147028639046,100.0
DDoS,2025-05-13,14:34:09,5.603501319885254,100.0,82.1,2.801750659942627,100.0,1.784598491038595,0.0
DDoS,2025-05-13,14:34:10,5.397836685180664,82.5,82.3,2.698918342590332,100.0,1.8525940266874343,0.0
Normal,2025-05-13,14:34:11,5.200988292694092,77.6,82.3,2.600494146347046,0.0,19.227114996676985,100.0
DDoS,2025-05-13,14:34:11,4.2832794189453125,70.8,82.3,2.141639709472656,100.0,2.3346597365955493,0.0
DDoS,2025-05-13,14:34:12,3.666107177734375,51.0,82.3,1.8330535888671875,100.0,2.727688939574298,0.0
Normal,2025-05-13,14:34:12,3.1230015754699707,80.4,82.5,1.5615007877349854,0.0,32.02047696211979,100.0
Normal,2025-05-13,14:34:13,2.7861974239349365,69.4,82.6,1.3930987119674685,0.0,35.8912111327597,100.0
Normal,2025-05-13,14:34:14,1.924208641052246,77.6,82.7,0.962104320526123,0.0,51.96941634422522,100.0
DDoS,2025-05-13,14:34:14,3.0200841426849365,80.0,82.7,1.5100420713424685,100.0,3.31116602304654,0.0
Normal,2025-05-13,14:34:14,1.2776856422424316,44.8,82.8,0.6388428211212158,0.0,78.26651305597572,100.0
DDoS,2025-05-13,14:34:15,1.7279818058013916,93.8,82.9,0.8639909029006958,100.0,5.7870979696816125,0.0
DDoS,2025-05-13,14:34:15,1.1797771453857422,91.7,82.9,0.5898885726928711,100.0,8.47617708065567,0.0
Normal,2025-05-13,14:34:16,1.2786154747009275,41.7,81.3,0.6393077373504639,0.0,78.2095962223438,100.0
DDoS,2025-05-13,14:34:17,1.186598300933838,48.9,81.4,0.593299150466919,100.0,8.427451810886739,0.0
DDoS,2025-05-13,14:34:18,1.4906940460205078,60.7,81.5,0.7453470230102539,100.0,6.708284658877901,0.0
